Time,SoC
1.72895e+09,-42.9
1.72895e+09,68
1.72895e+09,38.3
1.72895e+09,2.9
1.72895e+09,1.9
1.72895e+09,1.8
1.72895e+09,1.7
1.72895e+09,1.7
1.72895e+09,1.7
1.72895e+09,1.6
1.72895e+09,1.7
1.72895e+09,1.8
1.72895e+09,1.8
1.72895e+09,1.8
1.72895e+09,1.6
1.72895e+09,1.8
1.72895e+09,-45.5
1.72895e+09,2.5
1.72895e+09,2.6
1.72895e+09,83.6
1.72895e+09,21.5
1.72896e+09,17.9
1.72896e+09,93.5
1.72896e+09,2.1
1.72896e+09,13.2
1.72896e+09,3
1.72896e+09,59.7
1.72896e+09,1.8
1.72896e+09,2.1
1.72896e+09,22
1.72896e+09,-39.3
1.72896e+09,2.3
1.72896e+09,-78.5
1.72896e+09,3.3
1.72896e+09,-23.8
1.72896e+09,2.8
1.72896e+09,73
1.72896e+09,2.5
1.72896e+09,98.1
1.72896e+09,28
1.72896e+09,2.3
1.72896e+09,-43.2
1.72896e+09,-59.7
1.72896e+09,-78.2
1.72897e+09,-36
1.72897e+09,20
1.72897e+09,2.5
1.72897e+09,2.8
1.72897e+09,5.1
1.72897e+09,46.1
1.72898e+09,3.7
1.72898e+09,39.8
1.72898e+09,-20.6
1.72898e+09,61.5
1.72898e+09,-21.1
1.72898e+09,20.6
1.72898e+09,34.3
1.72898e+09,37.7
1.72898e+09,56.6
1.72898e+09,21.4
1.72898e+09,1.3
1.72898e+09,22
1.72898e+09,-6
1.72901e+09,2.6
1.72901e+09,2.2
1.72901e+09,-10
1.72901e+09,2.2
1.72901e+09,2.8
1.72901e+09,109.3
1.72901e+09,-62.6
1.72901e+09,15.2
1.72901e+09,-14.5
1.72901e+09,3.3
1.72902e+09,38.3
1.72902e+09,47.8
1.72902e+09,2.4
1.72902e+09,2.7
1.72902e+09,52.1
1.72902e+09,23.9
1.72902e+09,-1.3
1.72902e+09,-29.4
1.72902e+09,69.2
1.72902e+09,29.1
1.72902e+09,92.3
1.72902e+09,-133.5
1.72902e+09,4.1
1.72902e+09,4.7
1.72902e+09,3.8
1.72902e+09,3.8
1.72902e+09,15
1.72902e+09,4.6
1.72902e+09,3.7
1.72902e+09,3.3
1.72902e+09,4.3
1.72902e+09,4.4
1.72902e+09,4.3
1.72902e+09,3.7
1.72902e+09,3.3
1.72902e+09,3.1
1.72902e+09,3.8
1.72902e+09,3.8
1.72902e+09,3.3
1.72902e+09,3.9
1.72902e+09,4.5
1.72902e+09,4.8
1.72902e+09,3.3
1.72902e+09,1.6
1.72902e+09,108.2
1.72903e+09,2.7
1.72903e+09,1.6
1.72903e+09,1.6
1.72903e+09,26.7
1.72903e+09,14.3
1.72903e+09,-62.4
1.72903e+09,13.8
1.72903e+09,28
1.72903e+09,21.4
1.72903e+09,4.1
1.72903e+09,3
1.72903e+09,7.4
1.72903e+09,3.5
1.72903e+09,19
1.72903e+09,111.9
1.72903e+09,-128
1.72903e+09,3.6
1.72903e+09,-22.7
1.72904e+09,-0.2
1.72904e+09,-16.3
1.72904e+09,4.5
1.72905e+09,5
1.72905e+09,-2.5
1.72905e+09,-7.7
1.72905e+09,-10.6
1.72905e+09,37.6
1.72909e+09,43
1.72909e+09,50.5
1.72909e+09,-12.4
1.72909e+09,2.6
1.72909e+09,3.4
1.72909e+09,156.4
1.72909e+09,2.8
1.72909e+09,3.4
1.72909e+09,13.6
1.7291e+09,62.6
1.7291e+09,28.4
1.7291e+09,3.6
1.7291e+09,3.8
1.7291e+09,43.3
1.7291e+09,-6.4
1.7291e+09,4.8
1.7291e+09,3.5
1.72911e+09,2.2
1.72911e+09,3.5
1.72911e+09,-3.2
1.72911e+09,0
1.72911e+09,75.3
1.72911e+09,-3.1
1.72911e+09,14.6
