Time,SoC
1.72987e+09,27.4
1.72987e+09,47.6615
1.72987e+09,16.0923
1.72987e+09,23.7077
1.72987e+09,14.4769
1.72987e+09,31.7385
1.72987e+09,52.3692
1.72988e+09,32.2
1.72988e+09,26.5231
1.72989e+09,47.2
1.72989e+09,18.5385
1.72989e+09,41.7538
1.72989e+09,38.2923
1.72989e+09,23.0615
1.72989e+09,51.9077
1.7299e+09,32.8
1.7299e+09,45.1231
1.7299e+09,1.41538
1.7299e+09,-22.5846
1.7299e+09,-38.1846
1.7299e+09,-46.2154
1.7299e+09,-48.1538
1.7299e+09,-48.0154
1.7299e+09,-47.8769
1.7299e+09,-48.4769
1.7299e+09,-49.2154
1.7299e+09,-51.2923
1.7299e+09,-53.2769
1.7299e+09,-56.5077
1.7299e+09,-62.1846
1.7299e+09,60.3538
1.7299e+09,96.8615
1.72993e+09,29.9385
1.72998e+09,68.2
1.73002e+09,77.4769
1.73004e+09,34.9692
1.73004e+09,30.3077
1.73004e+09,67.7846
1.73004e+09,74.6615
1.73004e+09,44.5692
1.73004e+09,45.8154
1.73004e+09,23.2462
1.73004e+09,22.7385
1.73005e+09,14.2462
1.73005e+09,52.5077
1.73005e+09,73.4615
1.73005e+09,35.3385
1.73005e+09,31.4615
1.73005e+09,66.8615
1.73005e+09,60.1231
1.73005e+09,47.2923
1.73005e+09,40.5538
1.73005e+09,26.2923
1.73005e+09,43.8769
1.73005e+09,40.1846
1.73006e+09,61.7846
1.73006e+09,38.2923
1.73006e+09,32.1077
1.73006e+09,51.9077
1.73006e+09,54.7692
1.73007e+09,28.6923
1.73007e+09,52
1.73007e+09,54.2154
1.73007e+09,56.2462
1.73007e+09,37.2308
1.73007e+09,19.6923
1.73007e+09,61.5538
1.73007e+09,59.9846
1.73007e+09,47.0154
1.73007e+09,39.6769
1.73007e+09,30.9538
1.73007e+09,32.2
1.73008e+09,53.1538
1.73008e+09,60.8154
1.73008e+09,76.6462
1.73008e+09,79.7846
1.73008e+09,92.4769
1.73008e+09,72.7231
1.73008e+09,59.5231
1.73008e+09,43.3692
1.73008e+09,21.2615
1.73008e+09,24.1231
1.73008e+09,25.7846
1.73008e+09,26.9846
1.73008e+09,41.5692
1.73008e+09,73.8308
1.73008e+09,114.908
1.73008e+09,91.6
1.73008e+09,72.3538
1.73008e+09,82.2769
1.73008e+09,76
1.73008e+09,49.4615
1.73008e+09,117.308
1.73008e+09,168.954
1.73008e+09,162.677
1.73008e+09,162.631
1.73008e+09,159.862
1.73008e+09,171.538
1.73008e+09,186.4
1.73009e+09,195.031
1.73009e+09,188.523
1.73009e+09,187.092
1.73009e+09,199.092
1.73009e+09,185.246
1.73009e+09,51.4923
1.73012e+09,73.9692
1.73013e+09,-5.46154
1.73013e+09,21.4462
1.73013e+09,28.3231
1.73013e+09,51.4462
