Time,SoC
-1,333.7
-1,333.75
-1,333.7
-1,333.75
-1,333.55
-1,333.65
-1,333.6
-1,333.5
-1,333.5
-1,333.65
-1,333.45
-1,333.9
-1,330.65
-1,331.35
-1,333
-1,334.8
-1,333.5
-1,333.5
-1,332.75
-1,332.2
-1,331.25
-1,332.8
-1,335.05
-1,330.2
-1,331.55
-1,334.45
-1,333.8
-1,334.05
-1,331.95
-1,334.85
-1,333.4
-1,333.3
-1,331.15
-1,332.2
-1,331.85
-1,333
-1,334
-1,333.2
-1,333.1
-1,333.1
-1,332.7
-1,333.1
-1,333.1
-1,331.95
-1,330.55
-1,330.95
-1,333.1
-1,332.05
-1,331
-1,332.9
-1,330.7
-1,331.25
-1,334
-1,332.6
-1,332.3
-1,332.25
-1,332.5
-1,332
-1,332.05
-1,332.7
-1,331.9
-1,332.75
-1,332.6
-1,332.6
