,time,soc,curr,volt
30840,21:07.1,81.5,19.8,357.1
30841,21:14.6,81.5,-76,361.1
30842,21:22.2,81.5,-17.2,358.4
30843,21:29.7,81.5,-5,357.8
30844,21:37.3,81.5,0.5,357.6
30845,21:44.6,81.5,-57.3,360.7
30846,21:53.2,81.5,-15.4,359.1
30847,22:01.3,81.5,-0.1,358.3
30848,22:08.6,81.5,29.2,356.7
30849,22:16.1,81.5,26,356
30850,22:23.7,81.5,0.1,357.1
30851,22:31.2,81.5,6,357
30852,22:38.7,81.5,-18.9,358.5
30853,22:46.2,81.5,-3.4,357.7
30854,22:53.7,81.5,35.1,355.9
30855,23:01.4,81.5,65.2,354.2
30856,23:09.3,81.5,-18.2,358.7
30857,23:16.7,81.5,71.8,354.2
30858,23:24.2,81,33.5,355.4
30859,23:31.7,81,-101.1,361.8
30860,23:39.3,81,89.3,353.2
30861,23:46.8,81,26.9,356.2
30862,23:54.3,81,-11.6,358.1
30863,24:01.7,81,1.2,357.8
30864,24:10.0,81,0.7,357.8
30865,24:18.0,81,2.2,357.7
30866,24:25.9,81,2.1,357.7
30867,24:33.9,81,0.8,357.8
30868,24:41.9,81,1.9,357.7
30869,24:49.9,81,3.3,357.6
30870,24:58.0,81,-28.2,359.1
30871,25:05.9,81,-2.5,357.7
30872,25:14.2,81,1,357.8
30873,25:22.2,81,2,357.7
30874,25:30.0,81,1.9,357.7
30875,25:37.7,81,0.6,357.8
30876,25:45.5,81,1.3,357.8
30877,25:53.0,81,1.9,357.8
30878,26:01.0,81,0.9,357.8
30879,26:08.5,81,2.8,357.7
30880,26:16.1,81,1.9,357.8
30881,26:24.4,81,0.9,357.8
30882,26:32.1,81,1,357.8
30883,26:40.1,81,2,357.8
30884,26:47.6,81,2,357.8
30885,26:55.0,81,0.9,357.9
30886,27:03.0,81,2.2,357.8
30887,27:11.3,81,2.1,357.8
30888,27:18.6,81,1.4,357.8
30889,27:26.1,81,1.9,357.8
30890,27:34.1,81,2,357.8
30891,27:42.1,81,2.1,357.8
30892,27:50.3,81,2.1,357.8
30893,27:57.6,81,2.1,357.8
30894,28:05.1,81,2,357.8
30895,28:12.6,81,1.9,357.8
30896,28:20.1,81,44.5,355.7
30897,28:28.1,81,-18.7,358.4
30898,28:35.6,81,0.4,357.8
30899,28:43.6,81,-48.1,359.2
30900,28:51.1,81,-12.5,358.4
30901,28:58.8,81,-19.7,358.5
30902,29:12.9,81,19.4,356.6
30903,29:26.2,81,25.5,356.1
30904,29:40.0,81,2.5,357.3
30905,29:53.6,81,32.6,355.5
30906,30:16.0,81,29,356.1
30907,30:16.7,81,29,356.1
30908,30:19.3,81,3.6,357.3
30909,30:26.9,81,37.4,355.6
30910,30:34.7,81,12.6,356.9
30911,30:42.5,81,2.1,357.4
30912,30:50.2,81,71.2,353.6
30913,30:57.7,80.5,85.6,352.7
30914,31:05.2,81,-21.2,358.7
30915,31:12.9,81,0.9,357.5
30916,31:20.8,81,2.1,357.4
30917,31:28.8,81,0.9,357.4
30918,31:36.9,81,2,357.4
30919,31:44.9,81,1.8,357.4
30920,31:52.9,81,0.7,357.5
30921,32:00.8,80.5,48.3,354.9
30922,32:08.3,80.5,68.3,352.8
30923,32:15.8,80.5,-86.3,359.9
30924,32:23.4,80.5,-27.8,359
30925,32:31.2,80.5,0.9,357.3
30926,32:39.1,80.5,1.8,357.3
30927,32:47.1,80.5,1.9,357.2
30928,32:55.0,80.5,1.9,357.2
30929,33:02.5,80.5,0.9,357.3
30930,33:10.5,80.5,34.5,355.6
30931,33:17.8,80.5,22.8,356.1
30932,33:25.3,80.5,-13.6,357.9
30933,33:37.5,80.5,1,357.2
30934,33:44.8,80.5,2.3,357.1
30935,33:52.4,80.5,2.3,357.2
30936,33:59.9,80.5,17.2,356.4
30937,34:07.4,80.5,12.8,356.5
30938,34:19.2,80.5,50.3,354.8
30939,34:20.2,80.5,50.3,354.8
30940,34:26.9,80.5,75.5,352.7
30941,34:34.6,80.5,-17.3,357.2
30942,34:42.5,80.5,8.9,355.7
30943,34:55.2,80.5,-7.7,357.6
30944,34:55.8,80.5,-7.7,357.6
30945,35:02.9,80.5,-44.9,358.9
30946,35:10.4,80.5,-8.8,357.9
30947,35:18.0,80.5,0.7,357.3
30948,35:25.5,80.5,2,357.2
30949,35:33.0,80.5,2.2,357.2
30950,35:40.5,80.5,2.3,357.2
30951,35:48.0,80.5,1.9,357.2
30952,35:55.5,80.5,1.9,357.2
30953,36:03.0,80.5,1.9,357.2
30954,36:10.5,80.5,1.9,357.2
30955,36:18.0,80.5,2,357.2
30956,36:25.7,80.5,2.1,357.2
30957,36:33.6,80.5,4.3,356.8
30958,36:41.2,80.5,30.1,355.6
30959,36:48.5,80.5,2.4,356.9
30960,36:56.1,80.5,4.7,357
30961,37:04.0,80.5,2.2,357
30962,37:11.6,80.5,-9.5,357.5
30963,37:19.1,80.5,2.1,357
30964,37:26.7,80.5,2.1,356.5
30965,37:35.2,80.5,-13.5,357.4
30966,37:42.7,80.5,4.4,356.8
30967,37:50.2,80.5,13.6,356.2
30968,37:57.7,80.5,-0.9,356.9
30969,38:05.2,80.5,4,356.6
30970,38:12.7,80.5,8.2,356.5
30971,38:20.3,80.5,9.8,356.4
30972,38:27.7,80.5,-30.7,358.3
30973,38:35.2,80.5,7,356.5
30974,38:49.8,80,-3.2,356.8
30975,39:03.4,80,21.4,355.5
30976,39:17.5,80,-0.8,356.6
30977,39:31.4,80,1,356.3
30978,39:45.2,80,15.7,355.6
30979,40:00.9,80,5.5,355.9
30980,40:15.2,80,0.8,356.4
30981,40:29.1,80,11.4,356
30982,40:43.1,80,3.1,356.4
30983,40:57.0,80,0.6,356.6
30984,25:21.3,80,0.6,356.6
30985,36:11.9,80,0.6,356.6
30986,36:53.5,80,0.6,356.6
30987,37:08.6,80,0.6,356.6
30988,11:11.0,80,0.6,356.6
30989,11:33.4,80,0.6,356.6
30990,12:14.1,80,0.6,356.6
30991,13:09.1,80,0.6,356.6
30992,15:01.8,80,0.6,356.6
30993,15:48.8,80,0.6,356.6
30994,16:24.2,80,0.6,356.6
30995,19:34.4,80,0.6,356.6
30996,19:53.5,80,0.6,356.6
30997,22:08.0,80,0.6,356.6
30998,30:22.3,80,2,356.9
30999,30:39.4,80,1.7,356.9
31000,30:45.8,80,1.7,356.9
31001,30:53.6,80,6.2,356.5
31002,31:07.5,80,6.4,356.4
31003,31:21.5,80,6.5,356.3
31004,31:35.8,80,4.4,356.4
31005,31:50.0,80,4.4,356.4
31006,32:04.0,80,4.4,356.4
31007,32:17.9,80,4.3,356.3
31008,32:32.0,80,24.8,355.4
31009,32:46.1,80,22.8,355.4
31010,32:59.9,80,-4.9,356.8
31011,33:14.1,80,1.9,356.4
31012,33:29.3,80,-1,356.6
31013,33:43.0,80,9.1,356.2
31014,34:00.0,80,-7.9,356.9
31015,34:14.0,79.5,14.6,355.6
31016,34:28.2,79.5,-12.5,357
31017,34:42.4,79.5,1.1,356.1
31018,34:56.1,79.5,37.4,354.4
31019,35:10.2,79.5,20,354.4
31020,35:24.1,79.5,0.5,356
31021,35:38.1,79.5,-4,356.7
31022,36:10.5,79.5,2.7,356.1
31023,36:10.5,79.5,2.7,356.1
31024,36:10.5,79.5,2.7,356.1
31025,36:10.5,79.5,2.7,356.1
31026,36:18.2,79.5,5.7,355.9
31027,36:32.0,79.5,-7.5,356.1
31028,36:47.6,79.5,76.5,352.1
31029,37:02.3,79.5,13.2,354
31030,37:16.6,79.5,-3.3,355.4
31031,37:30.6,79.5,2,356
31032,37:45.0,79.5,13.2,355.2
31033,38:00.2,79,-15.8,355.5
31034,38:18.5,79,-15.8,355.5
31035,38:18.7,79,-15.8,355.5
31036,38:18.7,79,-15.8,355.5
31037,38:25.6,79,52.2,351.2
31038,38:39.1,79,1.1,354.6
31039,38:52.8,79,24.3,353.3
31040,39:07.1,79,49.6,352.6
31041,39:20.7,79,47.7,351.7
31042,39:34.7,79,3.2,354.6
31043,39:50.3,78.5,1.9,354.2
31044,40:08.6,78.5,1.5,353.8
31045,40:22.6,78.5,43.7,351.7
31046,40:37.2,78.5,-26.8,355.7
31047,40:51.0,78.5,40.9,352.1
31048,41:04.4,78.5,-75.3,358.6
31049,41:18.6,78.5,29.4,353.3
31050,41:23.8,78.5,29.4,353.3
31051,41:37.1,78.5,-16.2,355.7
31052,41:53.9,78.5,-16.6,355.8
31053,41:56.4,78.5,-16.6,355.8
31054,42:03.2,78.5,37.7,353
31055,42:17.1,78.5,12.2,354.2
31056,42:36.4,78.5,0.7,354.9
31057,42:50.5,78.5,2.5,354.8
31058,43:04.1,78,58.1,350
31059,43:18.1,78,3.9,353.7
31060,43:32.2,78.5,44.9,352.8
31061,43:45.9,78,38.6,352.1
31062,44:01.6,78,62.9,349.5
31063,44:22.0,78,39.6,351.7
31064,44:22.0,78,39.6,351.7
31065,44:26.0,78,-5,354.2
31066,44:40.4,78,-8,354.5
31067,44:54.4,78,45.3,351
31068,45:11.5,77.5,35,350.9
31069,45:25.4,77.5,29,352.5
31070,45:39.3,78,-43.5,357
31071,45:53.2,78,2.4,354.7
31072,46:07.2,78,34.6,352.5
31073,46:21.3,77.5,21.3,353
31074,46:36.9,77.5,52,350.9
31075,46:41.3,77.5,52,350.9
31076,46:57.1,77.5,3.3,353.4
31077,47:10.6,77.5,-38.7,356
31078,47:24.8,77.5,27.5,351.9
31079,47:39.3,77.5,-47.4,356.4
31080,47:54.5,77.5,31.6,351.2
31081,48:08.3,77.5,-14.5,355.1
31082,48:23.0,77.5,74.6,349.9
31083,48:38.3,77.5,-5.4,353.8
31084,48:52.2,77.5,0.5,353.4
31085,49:08.4,77.5,-8.3,354.7
31086,49:22.2,77.5,-16.3,354.7
31087,49:36.1,77.5,-7,354.4
31088,49:51.0,77.5,27,352.9
31089,50:06.8,77.5,34.1,352
31090,50:20.6,77.5,2.1,354.1
31091,50:34.8,77.5,2.3,354
31092,50:52.4,77,3,353.4
31093,50:53.7,77,3,353.4
31094,51:07.5,77,-7.9,354.3
31095,51:22.4,77,-20.2,352.5
31096,51:36.3,77,52,349.6
31097,51:51.6,77,-30,354.8
31098,51:55.9,77,-30,354.8
31099,52:09.0,77,5.8,353.6
31100,52:22.8,77,9.9,352.5
31101,52:36.8,77,75,349.2
31102,52:50.8,77,-33.6,355
31103,53:04.8,77,2.3,353.5
31104,53:18.7,77,2.3,353.5
31105,53:32.8,77,61.2,350.1
31106,53:46.7,77,2.3,353.4
31107,54:00.7,77,2.2,353.4
31108,54:16.5,77,7.4,353.1
31109,54:31.3,77,44.5,351.1
31110,54:46.6,77,-18,354.3
31111,55:02.8,77,2.2,353.4
31112,55:17.1,77,2.1,353.4
31113,55:31.3,77,2.3,353.4
31114,55:45.0,77,2,353.4
31115,55:58.9,76.5,2.2,353.4
31116,56:12.8,76.5,24,351.8
31117,56:26.3,76.5,-10.7,353.3
31118,56:41.2,76.5,33.6,351.2
31119,56:45.4,76.5,33.6,351.2
31120,57:04.4,76.5,17.3,351
31121,57:04.4,76.5,17.3,351
31122,58:06.6,76.5,-3.4,352
31123,58:06.6,76.5,-3.4,352
31124,58:06.6,76.5,-3.4,352
31125,58:06.6,76.5,-3.4,352
31126,58:24.0,76.5,-5.5,352.9
31127,58:37.8,76,9.1,352.1
31128,58:51.9,76,-49.3,355.3
31129,59:05.8,76,-30.1,354.3
31130,59:19.8,76.5,-2.9,353.3
31131,59:33.8,76,20.3,352.1
31132,59:49.5,76,4.9,352.8
31133,00:03.1,76,21.9,351.7
31134,00:16.6,76,15,351.7
31135,00:30.3,76,4.7,351.9
31136,00:40.7,76,4.7,351.9
31137,00:40.7,76,4.7,351.9
31138,00:51.0,76,-1.5,352.1
31139,01:05.4,76,2.5,352
31140,01:20.9,76,-0.4,353.1
31141,01:34.4,76,1,352.8
31142,01:48.6,76,2,352.7
31143,02:03.6,76,1.5,352.8
31144,02:18.0,76,64,348.2
31145,02:31.7,75.5,26.5,349.7
31146,02:46.2,75.5,17.3,350.6
31147,03:01.0,75.5,-11.9,352.1
31148,03:15.6,76,-19,354
31149,03:29.4,75.5,-35.2,353.1
31150,03:43.0,75.5,4,351
31151,04:00.6,75.5,46,349.4
31152,04:01.7,75.5,46,349.4
31153,04:14.5,75.5,-49.4,354.9
31154,04:28.1,75.5,1.9,352.3
31155,04:42.3,75.5,1.8,352.3
31156,04:56.3,75.5,2.2,352.3
31157,05:10.2,75.5,0.7,352.4
31158,05:24.3,75.5,2.2,352.3
31159,05:38.3,75.5,1,352.4
31160,05:53.3,75.5,54.3,348.9
31161,06:13.1,75.5,2.8,351.2
31162,06:13.7,75.5,2.8,351.2
31163,06:26.6,75.5,-66.1,353.9
31164,06:40.4,75.5,-20.9,353.3
31165,06:54.2,75.5,0.9,352.1
31166,07:09.5,75.5,2.1,352.1
31167,07:23.3,75.5,0.7,352.2
31168,07:37.3,75.5,3,352
31169,07:53.7,75.5,-30.8,353.4
31170,08:07.9,75.5,-18.6,352.6
31171,08:22.0,75.5,2.1,352.1
31172,08:35.7,75.5,2.1,352.1
31173,08:49.6,75.5,2.2,352.1
31174,09:03.4,75.5,0.7,352.2
31175,09:17.5,75.5,2.1,352.1
31176,09:31.6,75.5,0.8,352.2
31177,09:46.5,75.5,52.2,349.7
31178,10:00.7,75,9.9,351
31179,10:15.1,75,-14.2,352.2
31180,10:29.1,75,-10.8,352
31181,10:44.2,75,-14,352.8
31182,10:59.1,75,0.6,352
31183,11:13.1,75,42.5,349.8
31184,11:27.1,75,-22.4,352.7
31185,11:41.2,75,1,351.9
31186,11:55.2,75,2.1,351.8
31187,12:09.1,75,60.9,348.6
31188,12:24.3,75,2,351.8
31189,12:49.6,75,1,351.9
31190,13:04.6,75,26,350.4
31191,13:18.5,75,-10.9,352.3
31192,13:32.8,75,2.3,351.7
31193,13:46.6,75,2.1,351.7
31194,14:00.6,75,2.2,351.8
31195,14:14.8,75,1.9,351.8
31196,14:30.1,75,33.2,350
31197,14:43.8,75,2.8,351.2
31198,14:57.6,75,-8.6,351.8
31199,15:12.7,75,-53.5,353.7
31200,15:26.8,75,66.8,348
31201,15:41.8,74.5,-62.9,354.4
31202,15:55.8,75,2,351.5
31203,16:24.0,75,53.5,348.9
31204,16:31.4,75,53.5,348.9
31205,16:31.4,75,53.5,348.9
31206,16:31.4,75,53.5,348.9
31207,16:41.6,74.5,8.9,350.3
31208,16:55.3,74.5,8.5,350.6
31209,17:08.8,74.5,29.3,349.1
31210,17:22.9,74.5,49.6,347.9
31211,17:37.7,74.5,13.3,349.4
31212,17:52.4,74.5,83,346.2
31213,18:07.6,74.5,-24.2,352.3
31214,18:21.6,74.5,2.2,351.2
31215,18:35.6,74.5,-5.3,351.2
31216,18:49.6,74.5,29.1,349.6
31217,19:04.5,74.5,81.1,346.8
31218,19:18.0,74,-16.6,351.2
31219,19:31.9,74.5,3.9,350.8
31220,19:45.6,74.5,2.2,350.9
31221,19:59.6,74,0.3,351
31222,20:13.6,74,24.3,349.8
31223,20:27.6,74,5.1,350.6
31224,20:41.6,74,2.1,350.8
31225,20:55.8,74,4.2,350.7
31226,21:09.5,74,28.6,349
31227,21:23.7,74,-13.6,351.2
31228,21:38.9,74,3.5,350.4
31229,21:52.8,74,6.7,350.3
31230,22:06.8,74,28.2,348.7
31231,22:20.7,74,18.9,349.4
31232,22:34.7,74,-34.8,351.6
31233,22:49.7,74,3.8,350.2
31234,23:03.3,74,3.4,350.3
31235,23:17.1,74,2.1,350.4
31236,23:36.6,74,4.4,350.3
31237,23:36.8,74,4.4,350.3
31238,23:42.3,73.5,40.6,347.4
31239,23:55.5,73.5,123.4,343.1
31240,24:09.5,73.5,-131.3,356.6
31241,24:23.3,73.5,2,350.4
31242,24:37.4,73.5,2,350.4
31243,24:51.2,73.5,44.1,348.4
31244,25:06.0,73.5,-0.3,350.7
31245,25:20.4,73.5,56.6,346.6
31246,25:28.1,73.5,-64.7,353.3
31247,25:42.0,73.5,-16.4,352
31248,25:49.6,73.5,2.3,350.7
31249,25:57.2,73.5,4.9,350.5
31250,26:04.9,73.5,25.9,349
31251,26:12.1,73.5,-6.8,350.9
31252,26:22.4,73.5,1,350.5
31253,26:36.5,73.5,6.2,350.3
31254,26:50.3,73.5,2.8,350.4
31255,27:03.8,73.5,5.7,350.2
31256,27:17.6,73.5,3.1,350.3
31257,27:37.4,73.5,2.3,350.4
31258,27:51.1,73.5,2.3,350.4
31259,28:05.2,73.5,3.1,350.4
31260,13:09.2,73.5,0,350.9
31261,13:22.8,73.5,2.6,350.7
31262,13:36.8,73.5,3.9,350.6
31263,13:51.1,73.5,3.3,350.6
31264,14:05.1,73.5,8,350.2
31265,14:19.0,73.5,7.3,350.3
31266,14:33.0,73.5,13.9,349.9
31267,14:47.6,73.5,3.6,350.4
31268,15:01.4,73.5,15.9,349.2
31269,15:15.6,73.5,4,350
31270,15:30.6,73.5,1.6,350.3
31271,15:44.7,73.5,2.5,350.2
31272,15:56.6,73.5,2.6,350.2
31273,16:04.5,73.5,2.3,350.2
31274,16:12.4,73.5,2.1,350.2
31275,16:20.1,73.5,2.1,350.2
31276,16:27.4,73.5,3.1,350.2
31277,16:34.9,73,35.8,348.3
31278,16:42.4,73,10.4,349.2
31279,16:50.2,73,18.5,349
31280,16:57.9,73,3.8,349.8
31281,17:05.4,73,21.2,348.9
31282,17:12.9,73,11.7,349.3
31283,17:20.9,73,-18.2,351.1
31284,17:28.5,73,3.8,350.3
31285,17:36.1,73,29.2,348.9
31286,17:43.9,73,31.5,347.6
31287,17:51.4,73,15.2,348.4
31288,17:58.9,73,68,346.2
31289,18:06.4,73,-21.2,350.6
31290,18:14.0,73,-37.7,351.7
31291,18:22.0,73,3.3,349.9
31292,18:29.5,73,2.3,349.9
31293,18:37.0,73,2.3,349.9
31294,18:44.5,73,2.3,349.9
31295,18:52.2,73,2.3,349.9
31296,19:00.1,73,2.2,349.9
31297,19:07.7,73,3.8,349.8
31298,19:15.7,73,2.1,349.9
31299,19:23.6,73,2.1,349.9
31300,19:31.3,73,2.1,349.9
31301,19:39.3,73,82.1,345.5
31302,19:47.2,73,58.5,346
31303,19:55.6,73,18.3,347.4
31304,20:03.2,72.5,-6.7,349
31305,20:11.2,72.5,24.7,347.5
31306,20:19.2,72.5,48.9,346.2
31307,20:26.6,72.5,11.4,348.7
31308,20:34.2,72.5,71,345.1
31309,20:41.7,72.5,51.5,345.7
31310,20:49.4,72.5,-37.7,350.7
31311,20:57.4,72.5,-20.8,349.8
31312,21:05.6,72.5,66.1,346
31313,21:13.7,72.5,54.7,346.2
31314,21:21.2,72.5,43.4,346.6
31315,21:28.7,72.5,44.4,346
31316,21:36.8,72.5,1.4,348.1
31317,21:44.2,72.5,-5.9,348.7
31318,21:55.3,72.5,-22.4,349.8
31319,22:02.8,72.5,18.9,347.5
31320,22:10.2,72.5,39.6,346
31321,22:17.7,72,60.9,344.5
31322,22:25.3,72,22.8,346.3
31323,22:32.9,72,9,346.6
31324,22:40.2,72,5.4,347.1
31325,22:47.7,72,52.2,343.9
31326,22:56.7,72,52.4,344.5
31327,23:04.3,72,-42,349
31328,23:12.2,72,-26.3,348.7
31329,23:20.0,72,-31.6,349.7
31330,23:35.5,72,-10.3,348.2
31331,23:42.8,72,-28.6,349.8
31332,23:50.3,72,82.8,344.1
31333,23:57.8,72,-2.4,348.4
31334,24:05.3,72,23.5,346.5
31335,24:13.0,72,46.6,345.5
31336,24:21.8,72,-14,348.9
31337,24:29.4,72,-53.3,351.5
31338,24:44.5,72,-79.1,352.9
31339,24:44.5,72,-79.1,352.9
31340,24:48.4,72,-9.5,349.3
31341,25:11.7,72,29.5,347.4
31342,25:11.7,72,29.5,347.4
31343,25:11.7,72,29.5,347.4
31344,25:11.7,72,29.5,347.4
31345,25:16.2,72,29.1,347
31346,25:24.1,72,35.3,346.3
31347,25:31.6,71.5,9.5,347.2
31348,25:39.5,71.5,25.6,346.1
31349,25:44.9,71.5,25.6,346.1
31350,25:56.4,71.5,4,347.3
31351,25:58.4,71.5,4,347.3
31352,26:13.2,71.5,7.6,346.2
31353,26:13.8,71.5,7.6,346.2
31354,26:17.2,71.5,23.9,345.4
31355,26:25.4,71.5,3.8,346.3
31356,26:37.9,71.5,3.8,346.3
31357,26:37.9,71.5,3.8,346.3
31358,26:43.8,71,0.9,346.2
31359,26:51.4,71,57.2,342.1
31360,26:59.1,71,2.4,346.4
31361,27:07.0,71,19,345.4
31362,27:14.6,71,18,345.4
31363,27:22.0,71,54.8,343.9
31364,27:30.4,71,51.6,343.5
31365,27:46.1,71,51.6,343.5
31366,27:46.1,71,51.6,343.5
31367,28:02.0,70.5,8.8,344.7
31368,28:10.2,70.5,74.2,341.8
31369,28:17.5,70.5,14.9,344.7
31370,28:25.0,70.5,43.5,343.5
31371,28:41.7,70.5,37.2,343.9
31372,28:41.8,70.5,37.2,343.9
31373,28:43.6,70.5,37.2,343.9
31374,28:54.1,70.5,-72.5,349
31375,29:01.6,70.5,69.6,342.5
31376,29:09.1,70.5,-44.3,348.9
31377,29:17.1,70.5,-1,346.5
31378,29:24.6,70.5,31.4,344.5
31379,29:32.2,70.5,-46.6,349.3
31380,29:39.7,70.5,-22.8,347.7
31381,29:45.1,70.5,-22.8,347.7
31382,29:52.4,70.5,39.9,344.7
31383,29:59.7,70.5,16.9,345.7
31384,30:11.0,70,18.5,345.1
31385,30:19.1,70,20.1,345
31386,30:32.8,70,63.4,343.5
31387,30:32.9,70,63.4,343.5
31388,30:41.2,70,-24.3,347.4
31389,30:48.8,70,-6.3,346.3
31390,30:56.8,70,-7.2,346.5
31391,31:04.8,70,11,345.5
31392,31:12.8,70,24.8,344.8
31393,31:20.8,70,-12.1,346.7
31394,31:28.8,70,8.2,345.9
31395,31:36.8,70,-2.4,346.8
31396,31:44.3,70,1,346.6
31397,31:51.8,70,2.3,346.6
31398,31:59.8,70,2.3,346.6
31399,32:07.8,70,1.1,346.7
31400,32:16.0,70,2.2,346.7
31401,32:24.0,70,2.3,346.7
31402,32:31.6,70,2.2,346.8
31403,32:39.6,70,32.9,345.3
31404,32:47.7,70,2.8,346.4
31405,32:55.4,70,-0.7,346.9
31406,33:03.6,70,5.1,346.5
31407,33:11.5,70,-4.8,347.1
31408,33:19.4,70,3.6,346.7
31409,33:27.1,70,3.9,346.7
31410,33:35.0,70,36.5,345
31411,33:43.0,70,24.3,345.5
31412,33:51.2,70,-15.2,347.6
31413,33:59.0,70,-14,347.7
31414,34:06.5,70,31.2,345.4
31415,34:14.0,70,15.3,346
31416,34:22.0,70,-6.5,347.1
31417,34:31.4,70,2.6,346.8
31418,34:39.1,70,67.9,343.3
31419,34:46.9,70,-3.8,347.8
31420,34:54.4,70,39.3,344.5
31421,35:02.5,69.5,22.2,345.1
31422,35:10.1,70,-4.3,346.8
31423,35:17.4,70,-12,347.4
31424,35:24.9,69.5,36.5,344.7
31425,35:32.7,69.5,52.4,343.3
31426,35:40.3,69.5,51.6,343.3
31427,35:48.0,69.5,-33.7,348.2
31428,35:55.5,69.5,39,344.3
31429,36:03.1,69.5,32.1,344.2
31430,36:11.1,69.5,7.4,345.5
31431,36:19.0,69.5,-22,347
31432,36:28.4,69.5,-16.4,347.7
31433,36:36.0,69.5,1.9,346.8
31434,36:43.6,69.5,2,346.7
31435,36:51.0,69.5,2.2,346.7
31436,36:58.6,69.5,2.4,346.7
31437,37:06.1,69.5,2.6,346.7
31438,37:13.6,69.5,2.7,346.7
31439,37:21.1,69.5,30.5,345.4
31440,37:28.6,69.5,29,345
31441,37:36.0,69.5,89,341.5
31442,37:43.6,69.5,3.7,345.8
31443,37:51.1,69.5,-26.9,348.1
31444,37:58.6,69.5,9.5,346.1
31445,38:06.6,69.5,89.8,341.7
31446,38:14.1,69.5,-14.5,346
31447,38:24.9,69.5,53.5,342.6
31448,38:37.7,69.5,49.2,342.9
31449,38:45.2,69.5,41.3,344.1
31450,38:52.7,69,36.9,343.5
31451,39:00.5,69,3.6,345.2
31452,39:08.6,69,86.5,341.2
31453,39:16.3,69,-12.5,346.4
31454,39:23.9,69,14.1,345.2
31455,39:31.7,69,-19,346.9
31456,39:39.2,69,-14.3,346.6
31457,39:47.0,69,3.3,345.5
31458,39:54.9,69,3.6,345.5
31459,40:08.9,69,16.5,345.1
31460,40:23.0,69,3,345.4
31461,40:37.1,69,30.5,344
31462,40:51.2,69,13.2,344.9
31463,41:05.5,69,13.4,344.8
31464,41:23.2,69,12.8,344.8
31465,41:36.9,69,21.2,344.3
31466,42:07.9,69,4.2,345
31467,42:08.0,69,4.2,345
31468,42:08.0,69,4.2,345
31469,42:08.0,69,4.2,345
31470,42:19.5,69,2.2,345.2
31471,42:33.2,69,4.2,345.2
31472,42:47.2,69,4,345.3
31473,10:33.3,86.5,0,366.3
31474,11:02.5,86.5,2.6,366.1
31475,11:18.1,86.5,2.7,366
31476,11:33.0,86.5,2.5,366
31477,11:47.5,86.5,2.4,365.9
31478,12:02.6,86.5,2.5,365.9
31479,12:22.5,86.5,2.4,365.9
31480,12:23.8,86.5,2.4,365.9
31481,12:37.7,86.5,2.5,365.9
31482,12:54.0,86.5,2.4,365.8
31483,15:27.4,86.5,4.1,365.7
31484,15:41.0,86.5,2.6,365.5
31485,15:55.3,86.5,9.2,365.3
31486,16:10.1,86.5,2.1,365.5
31487,16:24.0,86.5,5,365.4
31488,16:38.0,86.5,2,365.4
31489,16:51.6,86.5,2.1,365.5
31490,17:06.1,86.5,-21.6,366.4
31491,17:19.9,86.5,-4.1,365.8
31492,17:33.5,86.5,6.9,365.1
31493,17:48.1,86.5,3.4,365.2
31494,18:02.2,86.5,45.4,362.7
31495,18:17.5,86,-33.9,366.7
31496,18:25.2,86.5,15.1,364.7
31497,18:33.2,86,67.2,361.5
31498,18:41.0,86,-39.6,367.3
31499,18:48.6,86,64,361.8
31500,18:57.1,86,40.3,362.4
31501,19:04.9,86,20.7,363.8
31502,19:12.7,86,20.1,363.5
31503,19:21.0,86,11.4,364.1
31504,19:28.6,86,-12.1,365.3
31505,19:39.7,86,38.5,363.4
31506,19:47.0,86,-12.5,365.4
31507,19:54.5,86,-13.8,364.8
31508,20:02.1,86,6.6,364.5
31509,20:09.8,86,-18.7,365.6
31510,20:17.6,86,-94.2,369
31511,20:25.1,86,31.5,363.1
31512,20:32.6,86,26.8,363.3
31513,20:40.2,86,49.8,361.8
31514,20:47.6,86,82.5,359.5
31515,20:55.1,86,40.1,361.8
31516,21:02.9,85.5,6.7,363.3
31517,21:10.6,85.5,21.1,362.8
31518,21:18.1,85.5,-60.7,366.5
31519,21:28.9,85.5,49.6,361.4
31520,21:37.2,85.5,64.7,360.1
31521,21:44.9,85.5,41.7,361.1
31522,22:13.4,85.5,49.8,360.5
31523,22:14.0,85.5,49.8,360.5
31524,22:14.0,85.5,49.8,360.5
31525,22:14.0,85.5,49.8,360.5
31526,22:21.2,85.5,-12.8,364.3
31527,22:28.7,85.5,-8.5,362.9
31528,22:36.4,85.5,24.3,362.1
31529,22:44.2,85.5,40,361.3
31530,22:51.7,85.5,25.4,361.9
31531,22:59.2,85,-12.7,364
31532,23:08.1,85,55,360.6
31533,23:16.1,85,52,360.2
31534,23:24.1,85,-21,363.9
31535,23:32.3,85,8.5,362.8
31536,23:42.9,85,8.5,362.8
31537,23:42.9,85,8.5,362.8
31538,23:49.0,85,8.5,362.8
31539,23:57.2,85,3.3,363.1
31540,24:04.8,85,34.1,361.6
31541,24:12.3,85,29.8,361.7
31542,24:19.8,85,1.7,362.7
31543,24:27.3,85,21.2,361.9
31544,24:35.0,85,42.8,360.9
31545,24:42.8,85,-41.2,365.3
31546,24:50.5,85,43.7,360.7
31547,24:57.8,85,-35.6,364.5
31548,25:12.6,85,-12.6,364
